transcript_id	gene_id	biotype	chrom	tss	strand	n_reads	n_lacuna	mean_frac_prot	frac_lacuna	p_value	p_global	log2_or	q_value
NM_001115113.3	WDR26	mRNA	chr1	224434796	-	49	6	0.89804083	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011536231.1	VNN2	mRNA	chr6	132757903	-	49	6	0.9276428	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_015123.3	FRMD4B	mRNA	chr3	69386087	-	49	6	0.94002044	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001286772.2	TBC1D13	mRNA	chr9	128787252	+	49	6	0.88739794	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047416354.1	INPP4B	mRNA	chr4	142568278	-	49	6	0.9420408	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047416358.1	INPP4B	mRNA	chr4	142568278	-	49	6	0.9420408	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001286731.2	AMTN	mRNA	chr4	70518568	+	49	6	0.88692856	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_053042.3	ZNF518B	mRNA	chr4	10457425	-	49	6	0.90752035	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017015862.2	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017015851.2	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017015852.2	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017015853.2	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017015854.2	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047424720.1	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001242350.3	VNN2	mRNA	chr6	132757903	-	49	6	0.9276428	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_006711627.4	METTL18	mRNA	chr1	169794906	-	49	6	0.8514592	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047419480.1	VNN2	mRNA	chr6	132757903	-	49	6	0.9276428	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047433710.1	MLKL	mRNA	chr16	74700861	-	49	6	0.89751023	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017015860.2	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017015861.3	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001365754.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001365755.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001365751.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001077711.1	KRTAP27-1	mRNA	chr21	30337693	-	49	6	0.9113265	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_032427.4	MAML2	mRNA	chr11	96343194	-	49	6	0.9098979	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_005274077.4	VPS37C	mRNA	chr11	61161269	-	49	6	0.90462244	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047436443.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001035507.3	AGBL5	mRNA	chr2	27051667	+	49	6	0.8842755	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001098796.2	TOX2	mRNA	chr20	43916129	+	49	6	0.9252653	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_005247922.4	P2RY14	mRNA	chr3	151278541	-	49	6	0.9407653	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047417091.1	RAI14	mRNA	chr5	34657254	+	49	6	0.85229594	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017009463.2	LIFR	mRNA	chr5	38608402	-	49	6	0.88241833	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_005262778.4	DCTD	mRNA	chr4	182917610	-	49	6	0.9080714	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001353775.2	PJVK	mRNA	chr2	178451602	+	49	6	0.8394592	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047428324.1	KRT72	mRNA	chr12	52602919	-	49	6	0.90426534	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001701.4	BAAT	mRNA	chr9	101385005	-	49	6	0.9169184	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047436441.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047436442.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429207.1	PITPNM2	mRNA	chr12	123151847	-	49	6	0.8436327	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429208.1	PITPNM2	mRNA	chr12	123151847	-	49	6	0.8436327	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047434881.1	SNX29	mRNA	chr16	11976733	+	49	6	0.9108979	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001379403.1	WDR26	mRNA	chr1	224434796	-	49	6	0.89804083	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_005252060.3	TBC1D13	mRNA	chr9	128787252	+	49	6	0.88739794	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001164344.4	ZBTB20	mRNA	chr3	114759106	-	49	6	0.91707146	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429203.1	PITPNM2	mRNA	chr12	123151847	-	49	6	0.8436327	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429204.1	PITPNM2	mRNA	chr12	123151847	-	49	6	0.8436327	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429205.1	PITPNM2	mRNA	chr12	123151847	-	49	6	0.8436327	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429206.1	PITPNM2	mRNA	chr12	123151847	-	49	6	0.8436327	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001145671.3	SORBS2	mRNA	chr4	185811103	-	49	6	0.9477653	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047449187.1	BOC	mRNA	chr3	113212548	+	49	6	0.92932653	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017011748.2	SVOPL	mRNA	chr7	138665489	-	49	6	0.86661226	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047424721.1	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047424722.1	TBATA	mRNA	chr10	70785376	-	49	6	0.86575514	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047424752.1	FIRRM	mRNA	chr1	169795039	+	49	6	0.8513571	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047424759.1	FIRRM	mRNA	chr1	169795039	+	49	6	0.8513571	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047426526.1	ETS1	mRNA	chr11	128507464	-	49	6	0.9235511	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348725.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047417147.1	DSTYK	mRNA	chr1	205187544	-	49	6	0.9167857	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017007204.2	LRRC31	mRNA	chr3	169862659	-	49	6	0.92517346	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_024450911.2	ZNF18	mRNA	chr17	12021526	-	49	6	0.88522446	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001305625.2	CALM2	mRNA	chr2	47176935	-	49	6	0.89191836	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047436451.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047436449.1	MIF4GD	mRNA	chr17	75270721	-	49	6	0.91937757	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001377489.1	ZBBX	mRNA	chr3	167407885	-	49	6	0.90431637	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_024449964.2	MINDY2	mRNA	chr15	58771301	+	49	6	0.91058165	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_024454273.2	INPP4B	mRNA	chr4	142568278	-	49	6	0.9420408	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001040450.3	MINDY2	mRNA	chr15	58771301	+	49	6	0.91058165	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047439806.1	ZNF470-DT	mRNA	chr19	56568020	-	49	6	0.8962551	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017022333.3	MINDY2	mRNA	chr15	58771301	+	49	6	0.91058165	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017022334.3	MINDY2	mRNA	chr15	58771301	+	49	6	0.91058165	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017022335.3	MINDY2	mRNA	chr15	58771301	+	49	6	0.91058165	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348722.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047424509.1	CELF2	mRNA	chr10	11165485	+	49	6	0.9132347	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047416184.1	DNAJB14	mRNA	chr4	99930520	-	49	6	0.9526123	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047416185.1	DNAJB14	mRNA	chr4	99930538	-	49	6	0.95272446	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047416181.1	TNIP3	mRNA	chr4	121227482	-	49	6	0.85446936	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047416182.1	TNIP3	mRNA	chr4	121227482	-	49	6	0.85446936	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_033418.4	METTL18	mRNA	chr1	169794906	-	49	6	0.8514592	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047433705.1	MLKL	mRNA	chr16	74700861	-	49	6	0.89751023	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047433706.1	MLKL	mRNA	chr16	74700861	-	49	6	0.89751023	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047421240.1	NCOA2	mRNA	chr8	70456445	-	49	6	0.9384694	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_014879.4	P2RY14	mRNA	chr3	151278541	-	49	6	0.9407653	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_033657.2	DAP3	mRNA	chr1	155689093	+	49	6	0.93646944	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001271033.2	NEDD9	mRNA	chr6	11232667	-	49	6	0.87542856	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001256304.3	DTNB	mRNA	chr2	25673576	-	49	6	0.9260408	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001256303.2	DTNB	mRNA	chr2	25673576	-	49	6	0.9260408	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011521178.4	CHRNA7	mRNA	chr15	32030514	+	49	6	0.9128469	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011514507.3	GMDS	mRNA	chr6	2245604	-	49	6	0.9210816	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001164458.2	ACTR3C	mRNA	chr7	150323544	-	49	6	0.92457145	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017002185.1	SYCP1	mRNA	chr1	114868854	+	49	6	0.9293061	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001322161.2	TCF12	mRNA	chr15	56919086	+	49	6	0.89415306	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001322162.2	TCF12	mRNA	chr15	56919086	+	49	6	0.89415306	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001301110.2	ADAMTSL3	mRNA	chr15	83654122	+	49	6	0.84151024	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348719.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348720.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348721.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047437720.1	PTPRM	mRNA	chr18	7946874	+	49	6	0.8665817	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_198930.4	PYHIN1	mRNA	chr1	158931551	+	49	6	0.90728575	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017022434.2	ADAMTSL3	mRNA	chr15	83654122	+	49	6	0.84151024	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348724.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001199772.2	PSMA5	mRNA	chr1	109426447	-	49	6	0.90197957	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001199773.2	PSMA5	mRNA	chr1	109426447	-	49	6	0.90197957	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001199774.2	PSMA5	mRNA	chr1	109426447	-	49	6	0.90197957	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348718.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047425919.1	MASTL	mRNA	chr10	27154478	+	49	6	0.9004387	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047425920.1	MASTL	mRNA	chr10	27154478	+	49	6	0.9004387	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011518008.4	SLC1A1	mRNA	chr9	4516233	+	49	6	0.9156939	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001348723.2	ZNF439	mRNA	chr19	11848725	+	49	6	0.8674796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_003091.4	SNRPB	mRNA	chr20	2470788	-	49	6	0.9346837	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047432886.1	ADAMTSL3	mRNA	chr15	83654122	+	49	6	0.84151024	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047432887.1	ADAMTSL3	mRNA	chr15	83654122	+	49	6	0.84151024	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047432888.1	ADAMTSL3	mRNA	chr15	83654122	+	49	6	0.84151024	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001363739.2	FIRRM	mRNA	chr1	169795039	+	49	6	0.8513571	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429166.1	ANKS1B	mRNA	chr12	99709993	-	49	6	0.91439795	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_025160.7	WDR26	mRNA	chr1	224434796	-	49	6	0.89804083	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429202.1	PITPNM2	mRNA	chr12	123151847	-	49	6	0.8436327	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_014983.3	HMGXB3	mRNA	chr5	150000738	+	49	6	0.90298975	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047432889.1	ADAMTSL3	mRNA	chr15	83654122	+	49	6	0.84151024	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047416244.1	CASP6	mRNA	chr4	109709766	-	49	6	0.8633776	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011514506.3	GMDS	mRNA	chr6	2245604	-	49	6	0.9210816	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047433707.1	MLKL	mRNA	chr16	74700861	-	49	6	0.89751023	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047433708.1	MLKL	mRNA	chr16	74700861	-	49	6	0.89751023	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047433709.1	MLKL	mRNA	chr16	74700861	-	49	6	0.89751023	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047433704.1	MLKL	mRNA	chr16	74700861	-	49	6	0.89751023	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011514502.4	GMDS	mRNA	chr6	2245604	-	49	6	0.9210816	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011514503.4	GMDS	mRNA	chr6	2245604	-	49	6	0.9210816	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011514505.3	GMDS	mRNA	chr6	2245604	-	49	6	0.9210816	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047421089.1	ELMO1	mRNA	chr7	37448863	-	49	6	0.89320403	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047421086.1	ELMO1	mRNA	chr7	37448863	-	49	6	0.89320403	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_014263.4	YME1L1	mRNA	chr10	27154383	-	49	6	0.90408164	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001368123.1	CRISP3	mRNA	chr6	49744387	-	49	6	0.9386225	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047421087.1	ELMO1	mRNA	chr7	37448863	-	49	6	0.89320403	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011531714.3	ELF2	mRNA	chr4	139064665	-	49	6	0.8936531	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_018201.5	TBC1D13	mRNA	chr9	128787252	+	49	6	0.88739794	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047424558.1	C10orf90	mRNA	chr10	126521486	-	49	6	0.92286736	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017023874.2	SNX29	mRNA	chr16	11976733	+	49	6	0.9108979	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_020459.1	PAIP2B	mRNA	chr2	71227102	-	49	6	0.933551	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047429058.1	MAGOHB	mRNA	chr12	10613608	-	49	6	0.9226939	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001175.7	ARHGDIB	mRNA	chr12	14961600	-	49	6	0.9207041	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001244764.2	TNIP3	mRNA	chr4	121227482	-	49	6	0.85446936	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001001921.2	OR5AS1	mRNA	chr11	56027653	+	49	6	0.9309796	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001164345.4	ZBTB20	mRNA	chr3	114759106	-	49	6	0.91707146	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_032167.5	SNX29	mRNA	chr16	11976733	+	49	6	0.9108979	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001243253.2	TIGD6	mRNA	chr5	150000653	-	49	6	0.90205103	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047423891.1	MOB3B	mRNA	chr9	27478312	-	49	6	0.89599997	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047423894.1	MOB3B	mRNA	chr9	27478312	-	49	6	0.89599997	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_198514.4	NHLRC2	mRNA	chr10	113854660	+	49	6	0.8997857	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011513340.4	P2RY14	mRNA	chr3	151278541	-	49	6	0.9407653	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047425916.1	MASTL	mRNA	chr10	27154478	+	49	6	0.9004387	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047425917.1	MASTL	mRNA	chr10	27154478	+	49	6	0.9004387	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_024454264.2	ZNF518B	mRNA	chr4	10457425	-	49	6	0.90752035	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001243372.2	CLCN3	mRNA	chr4	169620577	+	49	6	0.918296	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001040453.3	MINDY2	mRNA	chr15	58771301	+	49	6	0.91058165	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_005264477.4	AGBL5	mRNA	chr2	27051667	+	49	6	0.8842755	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_207517.3	ADAMTSL3	mRNA	chr15	83654122	+	49	6	0.84151024	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_011528696.3	MAPRE1	mRNA	chr20	32819776	+	49	6	0.9070816	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001199851.1	DAP3	mRNA	chr1	155689090	+	49	6	0.9363164	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001321420.2	ARHGDIB	mRNA	chr12	14961600	-	49	6	0.9207041	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001199849.1	DAP3	mRNA	chr1	155689090	+	49	6	0.9363164	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001199850.1	DAP3	mRNA	chr1	155689090	+	49	6	0.9363164	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_138939.3	CD200R1	mRNA	chr3	112975102	-	49	6	0.9317143	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_138940.3	CD200R1	mRNA	chr3	112975102	-	49	6	0.9317143	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047434365.1	PRKCB	mRNA	chr16	23839597	+	49	6	0.9600306	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017019082.3	WASHC4	mRNA	chr12	105107730	+	49	6	0.9180306	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001258278.2	TMEM200A	mRNA	chr6	130421091	+	49	6	0.92628574	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_005246014.3	CASP9	mRNA	chr1	15524911	-	49	6	0.8883673	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_017007820.3	DCTD	mRNA	chr4	182917610	-	49	6	0.9080714	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047432034.1	CASP9	mRNA	chr1	15524866	-	49	6	0.889	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001160154.2	MGAT4A	mRNA	chr2	98663472	-	49	6	0.89527553	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001377271.1	WNT5A	mRNA	chr3	55485284	-	49	6	0.9067347	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_181781.4	ZNF326	mRNA	chr1	89995109	+	49	6	0.84378576	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
XM_047450072.1	PDLIM3	mRNA	chr4	185535506	-	49	6	0.8756224	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001349114.3	TMCO4	mRNA	chr1	19799915	-	49	6	0.92289793	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
NM_001349112.3	TMCO4	mRNA	chr1	19799915	-	49	6	0.92289793	0.12244897959183673	0.8178423961636788	0.1100003977355588	0.15467200995474226	1.0
